kmer	kmer_behaviour	flk_dist	fwdk_gen_count	revk_gen_count	fwdk_0gen_prop	revk_0gen_prop	fwdk_1gen_prop	revk_1gen_prop	fwdk_0gen_count	revk_0gen_count	fwdk_1gen_count	revk_1gen_count	fwdk_0gen_med	fwdk_0gen_sd	revk_0gen_med	revk_0gen_sd	fwdk_1gen_med	fwdk_1gen_sd	revk_1gen_med	revk_1gen_sd
kmer789	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23750	304.284727619696	NA	NA	23750	0.47401042522551	NA	NA
kmer79	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25394	304.284727619696	NA	NA	25394	0.47401042522551	NA	NA
kmer790	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26014	304.285809291802	NA	NA	26014	0.47401042522551
kmer791	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	21673	0.212755238195914	NA	NA	21673	0.47401042522551
kmer792	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21713	0.212755238195914	NA	NA	21713	0.47401042522551	NA	NA
kmer793	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22957	304.284727619696	NA	NA	22957	0.47401042522551
kmer794	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21659	0.212755238195914	NA	NA	21659	0.47401042522551	NA	NA
kmer795	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24350	304.284727619696	NA	NA	24350	0.47401042522551
kmer796	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25852	304.285809291802	NA	NA	25852	0.47401042522551
kmer797	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24629	304.284727619696	NA	NA	24629	0.47401042522551
kmer798	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25583	304.285809291802	NA	NA	25583	0.47401042522551
kmer799	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23244	304.284727619696	NA	NA	23244	0.47401042522551	NA	NA
kmer8	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25364	304.284727619696	NA	NA	25364	0.47401042522551
kmer80	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26381	304.285809291802	NA	NA	26381	0.47401042522551
kmer800	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23891	304.284727619696	NA	NA	23891	0.47401042522551	NA	NA
kmer801	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25008	304.284727619696	NA	NA	25008	0.47401042522551
kmer802	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25227	304.284727619696	NA	NA	25227	0.47401042522551
kmer803	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22847	304.284727619696	NA	NA	22847	0.47401042522551	NA	NA
kmer804	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22852	304.284727619696	NA	NA	22852	0.47401042522551
kmer805	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25222	304.284727619696	NA	NA	25222	0.47401042522551	NA	NA
kmer806	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26000	304.285809291802	NA	NA	26000	0.47401042522551	NA	NA
kmer807	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21430	0.212755238195914	NA	NA	21430	0.47401042522551	NA	NA
kmer808	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23672	304.284727619696	NA	NA	23672	0.47401042522551
kmer809	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23085	304.284727619696	NA	NA	23085	0.47401042522551	NA	NA
kmer81	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21488	0.212755238195914	NA	NA	21488	0.47401042522551	NA	NA
kmer810	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26005	304.285809291802	NA	NA	26005	0.47401042522551
kmer811	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22121	304.284727619696	NA	NA	22121	0.47401042522551	NA	NA
kmer814	intactk_noN	NA	299	169	0.723	0.277	0.485	0.515	219	84	80	85	991755	22884.2701895776	3083719	55332.5551871579	991757.5	16857.4496380117	3062752	9128.92215550601
kmer815	intactk_noN	NA	299	169	0.723	0.277	0.485	0.515	219	84	80	85	991755	22884.2701895776	3083719	55332.5551871579	991757.5	16857.4496380117	3062752	9128.92215550601
kmer816	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23090	304.284727619696	NA	NA	23090	0.47401042522551
kmer817	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26477	304.285809291802	NA	NA	26477	0.47401042522551
kmer818	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26472	304.285809291802	NA	NA	26472	0.47401042522551	NA	NA
kmer819	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23667	304.284727619696	NA	NA	23667	0.47401042522551	NA	NA
kmer82	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083573	55332.5551871579	991901	22884.1710376128	3062606	9128.92215550601	991903.5	16857.4496380117
kmer820	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22489	304.284727619696	NA	NA	22489	0.47401042522551	NA	NA
kmer821	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25791	304.285809291802	NA	NA	25791	0.47401042522551	NA	NA
kmer823	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23546	304.284727619696	NA	NA	23546	0.47401042522551	NA	NA
kmer824	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23081	304.284727619696	NA	NA	23081	0.47401042522551
kmer825	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22251	304.284727619696	NA	NA	22251	0.47401042522551	NA	NA
kmer826	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22767	304.284727619696	NA	NA	22767	0.47401042522551	NA	NA
kmer827	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26337	304.285809291802	NA	NA	26337	0.47401042522551
kmer828	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22664	304.284727619696	NA	NA	22664	0.47401042522551	NA	NA
kmer829	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22998	304.284727619696	NA	NA	22998	0.47401042522551	NA	NA
kmer83	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083573	55332.5551871579	991901	22884.1710376128	3062606	9128.92215550601	991903.5	16857.4496380117
kmer830	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22971	304.284727619696	NA	NA	22971	0.47401042522551	NA	NA
kmer831	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25701	304.285809291802	NA	NA	25701	0.47401042522551	NA	NA
kmer832	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24808	304.284727619696	NA	NA	24808	0.47401042522551	NA	NA
kmer833	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23415	304.284727619696	NA	NA	23415	0.47401042522551
kmer834	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25920	304.285809291802	NA	NA	25920	0.47401042522551	NA	NA
kmer835	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24476	304.284727619696	NA	NA	24476	0.47401042522551
kmer836	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24636	304.284727619696	NA	NA	24636	0.47401042522551
kmer837	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23967	304.284727619696	NA	NA	23967	0.47401042522551	NA	NA
kmer838	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25819	304.285809291802	NA	NA	25819	0.47401042522551
kmer839	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25027	304.284727619696	NA	NA	25027	0.47401042522551	NA	NA
kmer84	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25524	304.284727619696	NA	NA	25524	0.47401042522551
kmer840	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26233	304.285809291802	NA	NA	26233	0.47401042522551
kmer841	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25986	304.285809291802	NA	NA	25986	0.47401042522551
kmer842	intactk_noN	NA	414	54	0.845	0.155	0.958	0.042	256	47	158	7	217960	446.2088530592	3858568	531875.512452113	217960	536.893182378814	3856878	39172.8695248322
kmer843	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25054	304.284727619696	NA	NA	25054	0.47401042522551	NA	NA
kmer844	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23049	304.284727619696	NA	NA	23049	0.47401042522551	NA	NA
kmer845	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23957	304.284727619696	NA	NA	23957	0.47401042522551
kmer846	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24385	304.284727619696	NA	NA	24385	0.47401042522551	NA	NA
kmer847	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24288	304.284727619696	NA	NA	24288	0.47401042522551	NA	NA
kmer848	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23345	304.284727619696	NA	NA	23345	0.47401042522551
kmer85	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24537	304.284727619696	NA	NA	24537	0.47401042522551	NA	NA
kmer850	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	21773	0.212755238195914	NA	NA	21773	0.47401042522551
kmer851	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	21639	0.212755238195914	NA	NA	21639	0.47401042522551
kmer852	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22743	304.284727619696	NA	NA	22743	0.47401042522551	NA	NA
kmer853	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21269	0.212755238195914	NA	NA	21269	0.47401042522551	NA	NA
kmer855	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25084	304.284727619696	NA	NA	25084	0.47401042522551	NA	NA
kmer856	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24990	304.284727619696	NA	NA	24990	0.47401042522551
kmer857	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25162	304.284727619696	NA	NA	25162	0.47401042522551	NA	NA
kmer858	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23610	304.284727619696	NA	NA	23610	0.47401042522551	NA	NA
kmer859	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22415	304.284727619696	NA	NA	22415	0.47401042522551	NA	NA
kmer86	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24677	304.284727619696	NA	NA	24677	0.47401042522551	NA	NA
kmer860	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23936	304.284727619696	NA	NA	23936	0.47401042522551
kmer861	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24865	304.284727619696	NA	NA	24865	0.47401042522551	NA	NA
kmer862	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25190	304.284727619696	NA	NA	25190	0.47401042522551	NA	NA
kmer864	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24231	304.284727619696	NA	NA	24231	0.47401042522551	NA	NA
kmer865	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25742	304.285809291802	NA	NA	25742	0.47401042522551
kmer866	intactk_noN	NA	299	169	0.723	0.277	0.485	0.515	219	84	80	85	991834	22884.2701895776	3083640	55332.5551871579	991836.5	16857.4496380117	3062673	9128.92215550601
kmer867	intactk_noN	NA	299	169	0.723	0.277	0.485	0.515	219	84	80	85	991834	22884.2701895776	3083640	55332.5551871579	991836.5	16857.4496380117	3062673	9128.92215550601
kmer868	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22865	304.284727619696	NA	NA	22865	0.47401042522551	NA	NA
kmer869	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23508	304.284727619696	NA	NA	23508	0.47401042522551	NA	NA
kmer87	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26420	304.285809291802	NA	NA	26420	0.47401042522551
kmer870	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25245	304.284727619696	NA	NA	25245	0.47401042522551
kmer871	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23805	304.284727619696	NA	NA	23805	0.47401042522551	NA	NA
kmer873	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25126	304.284727619696	NA	NA	25126	0.47401042522551	NA	NA
kmer874	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24724	304.284727619696	NA	NA	24724	0.47401042522551	NA	NA
kmer875	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24034	304.284727619696	NA	NA	24034	0.47401042522551
kmer876	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22633	304.284727619696	NA	NA	22633	0.47401042522551
kmer877	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25546	304.284727619696	NA	NA	25546	0.47401042522551
kmer878	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23637	304.284727619696	NA	NA	23637	0.47401042522551	NA	NA
kmer879	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25108	304.284727619696	NA	NA	25108	0.47401042522551	NA	NA
kmer88	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25733	304.285809291802	NA	NA	25733	0.47401042522551	NA	NA
kmer880	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24571	304.284727619696	NA	NA	24571	0.47401042522551	NA	NA
kmer881	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23432	304.284727619696	NA	NA	23432	0.47401042522551
kmer883	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24690	304.284727619696	NA	NA	24690	0.47401042522551
kmer884	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22067	304.284727619696	NA	NA	22067	0.47401042522551	NA	NA
kmer885	intactk_noN	NA	414	54	0.845	0.155	0.958	0.042	256	47	158	7	217965	446.2088530592	3858563	531875.512452113	217965	536.893182378814	3856873	39172.8695248322
kmer886	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24332	304.284727619696	NA	NA	24332	0.47401042522551
kmer887	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25831	304.285809291802	NA	NA	25831	0.47401042522551
kmer888	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23048	304.284727619696	NA	NA	23048	0.47401042522551
kmer889	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26041	304.285809291802	NA	NA	26041	0.47401042522551
kmer89	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23387	304.284727619696	NA	NA	23387	0.47401042522551	NA	NA
kmer890	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22390	304.284727619696	NA	NA	22390	0.47401042522551
kmer891	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23115	304.284727619696	NA	NA	23115	0.47401042522551	NA	NA
kmer892	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21364	0.212755238195914	NA	NA	21364	0.47401042522551	NA	NA
kmer893	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083541	55332.5551871579	991933	22884.1710376128	3062574	9128.92215550601	991935.5	16857.4496380117
kmer894	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083541	55332.5551871579	991933	22884.1710376128	3062574	9128.92215550601	991935.5	16857.4496380117
kmer895	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23584	304.284727619696	NA	NA	23584	0.47401042522551	NA	NA
kmer896	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23532	304.284727619696	NA	NA	23532	0.47401042522551	NA	NA
kmer897	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26044	304.285809291802	NA	NA	26044	0.47401042522551	NA	NA
kmer898	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26565	304.285809291802	NA	NA	26565	0.47401042522551
kmer899	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22226	304.284727619696	NA	NA	22226	0.47401042522551	NA	NA
kmer9	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22978	304.284727619696	NA	NA	22978	0.47401042522551
kmer90	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25781	304.285809291802	NA	NA	25781	0.47401042522551	NA	NA
kmer900	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23453	304.284727619696	NA	NA	23453	0.47401042522551	NA	NA
kmer901	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21563	0.212755238195914	NA	NA	21563	0.47401042522551	NA	NA
kmer902	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23734	304.284727619696	NA	NA	23734	0.47401042522551
kmer903	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22134	304.284727619696	NA	NA	22134	0.47401042522551
kmer904	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24567	304.284727619696	NA	NA	24567	0.47401042522551	NA	NA
kmer905	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23741	304.284727619696	NA	NA	23741	0.47401042522551
kmer906	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23009	304.284727619696	NA	NA	23009	0.47401042522551
kmer907	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24672	304.284727619696	NA	NA	24672	0.47401042522551	NA	NA
kmer908	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25589	304.285809291802	NA	NA	25589	0.47401042522551
kmer909	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23738	304.284727619696	NA	NA	23738	0.47401042522551	NA	NA
kmer91	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25487	304.284727619696	NA	NA	25487	0.47401042522551	NA	NA
kmer910	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23645	304.284727619696	NA	NA	23645	0.47401042522551
kmer911	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24795	304.284727619696	NA	NA	24795	0.47401042522551	NA	NA
kmer912	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23501	304.284727619696	NA	NA	23501	0.47401042522551
kmer913	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24702	304.284727619696	NA	NA	24702	0.47401042522551
kmer914	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25927	304.285809291802	NA	NA	25927	0.47401042522551
kmer915	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25278	304.284727619696	NA	NA	25278	0.47401042522551	NA	NA
kmer916	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22204	304.284727619696	NA	NA	22204	0.47401042522551	NA	NA
kmer917	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	21731	0.212755238195914	NA	NA	21731	0.47401042522551
kmer918	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22283	304.284727619696	NA	NA	22283	0.47401042522551	NA	NA
kmer919	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23198	304.284727619696	NA	NA	23198	0.47401042522551
kmer92	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25014	304.284727619696	NA	NA	25014	0.47401042522551	NA	NA
kmer920	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24447	304.284727619696	NA	NA	24447	0.47401042522551
kmer922	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23006	304.284727619696	NA	NA	23006	0.47401042522551	NA	NA
kmer923	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23195	304.284727619696	NA	NA	23195	0.47401042522551	NA	NA
kmer924	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24798	304.284727619696	NA	NA	24798	0.47401042522551
kmer925	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23498	304.284727619696	NA	NA	23498	0.47401042522551	NA	NA
kmer926	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22354	304.284727619696	NA	NA	22354	0.47401042522551
kmer927	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22595	304.284727619696	NA	NA	22595	0.47401042522551
kmer928	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23642	304.284727619696	NA	NA	23642	0.47401042522551	NA	NA
kmer929	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22351	304.284727619696	NA	NA	22351	0.47401042522551	NA	NA
kmer93	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24732	304.284727619696	NA	NA	24732	0.47401042522551	NA	NA
kmer930	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22207	304.284727619696	NA	NA	22207	0.47401042522551
kmer931	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25281	304.284727619696	NA	NA	25281	0.47401042522551
kmer932	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25669	304.285809291802	NA	NA	25669	0.47401042522551
kmer933	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	21811	0.212755238195914	NA	NA	21811	0.47401042522551
kmer934	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24570	304.284727619696	NA	NA	24570	0.47401042522551
kmer935	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22286	304.284727619696	NA	NA	22286	0.47401042522551
kmer936	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24095	304.284727619696	NA	NA	24095	0.47401042522551
kmer937	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24699	304.284727619696	NA	NA	24699	0.47401042522551	NA	NA
kmer938	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22592	304.284727619696	NA	NA	22592	0.47401042522551	NA	NA
kmer939	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24092	304.284727619696	NA	NA	24092	0.47401042522551	NA	NA
kmer94	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25001	304.284727619696	NA	NA	25001	0.47401042522551	NA	NA
kmer940	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25197	304.284727619696	NA	NA	25197	0.47401042522551	NA	NA
kmer941	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25933	304.285809291802	NA	NA	25933	0.47401042522551	NA	NA
kmer942	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26444	304.285809291802	NA	NA	26444	0.47401042522551
kmer943	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26638	304.285809291802	NA	NA	26638	0.47401042522551
kmer944	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25936	304.285809291802	NA	NA	25936	0.47401042522551
kmer945	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24675	304.284727619696	NA	NA	24675	0.47401042522551
kmer946	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25666	304.285809291802	NA	NA	25666	0.47401042522551	NA	NA
kmer947	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25586	304.285809291802	NA	NA	25586	0.47401042522551	NA	NA
kmer948	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21728	0.212755238195914	NA	NA	21728	0.47401042522551	NA	NA
kmer949	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26441	304.285809291802	NA	NA	26441	0.47401042522551	NA	NA
kmer95	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21462	0.212755238195914	NA	NA	21462	0.47401042522551	NA	NA
kmer950	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25458	304.284727619696	NA	NA	25458	0.47401042522551
kmer951	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25099	304.284727619696	NA	NA	25099	0.47401042522551	NA	NA
kmer952	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22316	304.284727619696	NA	NA	22316	0.47401042522551	NA	NA
kmer953	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	21575	0.212755238195914	NA	NA	21575	0.47401042522551
kmer954	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22908	304.284727619696	NA	NA	22908	0.47401042522551	NA	NA
kmer955	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	21804	0.212755238195914	NA	NA	21804	0.47401042522551
kmer956	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26633	304.285809291802	NA	NA	26633	0.47401042522551
kmer958	intactk_noN	NA	414	54	0.845	0.155	0.958	0.042	256	47	158	7	217957	446.2088530592	3858571	531875.512452113	217957	536.893182378814	3856881	39172.8695248322
kmer959	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24285	304.284727619696	NA	NA	24285	0.47401042522551	NA	NA
kmer96	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26293	304.285809291802	NA	NA	26293	0.47401042522551
kmer960	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083538	55332.5551871579	991936	22884.1710376128	3062571	9128.92215550601	991938.5	16857.4496380117
kmer961	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23774	304.284727619696	NA	NA	23774	0.47401042522551
kmer962	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22082	304.284727619696	NA	NA	22082	0.47401042522551	NA	NA
kmer963	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23865	304.284727619696	NA	NA	23865	0.47401042522551	NA	NA
kmer964	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25688	304.285809291802	NA	NA	25688	0.47401042522551
kmer965	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23514	304.284727619696	NA	NA	23514	0.47401042522551	NA	NA
kmer966	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24158	304.284727619696	NA	NA	24158	0.47401042522551
kmer967	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24149	304.284727619696	NA	NA	24149	0.47401042522551
kmer968	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22793	304.284727619696	NA	NA	22793	0.47401042522551
kmer969	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25209	304.284727619696	NA	NA	25209	0.47401042522551
kmer97	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24915	304.284727619696	NA	NA	24915	0.47401042522551
kmer970	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	21834	0.212755238195914	NA	NA	21834	0.47401042522551
kmer971	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	21528	0.212755238195914	NA	NA	21528	0.47401042522551
kmer972	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21523	0.212755238195914	NA	NA	21523	0.47401042522551	NA	NA
kmer973	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26600	304.285809291802	NA	NA	26600	0.47401042522551
kmer974	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22719	304.284727619696	NA	NA	22719	0.47401042522551	NA	NA
kmer975	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24039	304.284727619696	NA	NA	24039	0.47401042522551	NA	NA
